category,brand,name,price,rating_count,specs,image_url
MEMORY,Patriot,Patriot Viper Elite 5 16 GB,370000,4,"{""Color"": ""White"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/982b9428595cdc64d19a034fcf0b7d3b.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 64 GB,1878000,26,"{""Color"": ""Black"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5cdd0dfcd25374317a12808fa7f63c19.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws V 16 GB,211300,237,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/c75eee87606a7ee1b5f90816fc5a16ea.256p.jpg
MEMORY,Crucial,Crucial Pro Overclocking 32 GB,682300,3,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://m.media-amazon.com/images/I/41lunNC6OYL.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Neo RGB 32 GB,740000,134,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/a4cecff25f58230f3fbae1903d711e49.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 32 GB,695600,34,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
MEMORY,Crucial,Crucial Pro 64 GB,1078900,5,"{""Color"": ""Black"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/332fe880e8def29585f15f72927e21a2.256p.jpg
MEMORY,Corsair,Corsair Vengeance 16 GB,357500,6,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/c61cf578206c7afb06eb1af27edb1f7b.256p.jpg
MEMORY,Corsair,Corsair Vengeance LPX 16 GB,220100,23,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/ae9c14173c768f2fa9ad4d3c957e94a0.256p.jpg
MEMORY,G.Skill,G.Skill Flare X5 16 GB,334400,3,"{""Color"": ""Black"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/35f2de12019955da5181b343ea10f7f8.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Create Expert 32 GB,701400,123,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41Q6UMps9NL.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Neo RGB 64 GB,1321800,58,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/fa05a92bf5e27cd0ba94bb8372db2419.256p.jpg
MEMORY,Silicon Power,Silicon Power Value Gaming 32 GB,1093700,17,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/318GA-iDDxL.jpg
MEMORY,Kingston,Kingston FURY Beast 8 GB,117300,0,"{""Color"": ""Black"", ""Modules"": ""1 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/cbff70f75b5d67c6c28fce5086628059.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB Pro 16 GB,244200,386,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/87cd8e9d02ffb0997769f4a4d5969669.256p.jpg
MEMORY,Patriot,Patriot Viper Venom 16 GB,370000,1,"{""Color"": ""Black / White"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/82182136c557a8b9975e956b58a558fa.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 32 GB,633500,17,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/2d3753cee2dbfa61874918b8d3f9cf93.256p.jpg
MEMORY,Patriot,Patriot Viper Venom 32 GB,609600,29,"{""Color"": ""Black / White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41xQi9FKIgL.jpg
MEMORY,Corsair,Corsair Vengeance RGB Pro 32 GB,569800,105,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Force Delta RGB 32 GB,640700,93,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/d2e3f9b94f541ad51a19011026245df2.256p.jpg
MEMORY,Kingston,Kingston FURY Beast RGB 32 GB,732600,16,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/54ddbd8a23594ec6f8f120d748c9e559.256p.jpg
MEMORY,Crucial,Crucial Pro 32 GB,563700,2,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/65b14ae549adb44fc16089d1996f8462.256p.jpg
MEMORY,Kingston,Kingston Server Premier 64 GB,1256400,0,"{""Color"": """", ""Modules"": ""1 x 64GB"", ""Speed"": ""DDR4-3200""}",https://m.media-amazon.com/images/I/31Vphlem7hL.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Force Vulcan Z 16 GB,224900,121,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/96753a64597c28e46bf80ef7064b214b.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Force Delta RGB 32 GB,640700,95,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/09e373465295e5629efd7959a7147a3b.256p.jpg
MEMORY,Silicon Power,Silicon Power XPOWER Storm RGB 32 GB,666000,2,"{""Color"": ""Gray"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41vX08fGiSL.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,230400,26,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/f5b1674c2d725945298cd1f11d305fb7.256p.jpg
MEMORY,Corsair,Corsair Vengeance 32 GB,828800,84,"{""Color"": ""Black / Gray"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/fe414d3559a9bbb2e092ba5374f6e1ed.256p.jpg
MEMORY,Patriot,Patriot Viper Venom 16 GB,337400,2,"{""Color"": ""Black / White"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/766c18ad6210bf330ebd5708e6d6081b.256p.jpg
MEMORY,Corsair,Corsair Vengeance 128 GB,2782300,2,"{""Color"": ""Black"", ""Modules"": ""2 x 64GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/430bd0c0e205970df01f262dcc3ed9fa.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws V 32 GB,374100,136,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/f97fce0b44ff2447a790b0bffc74f9f3.256p.jpg
MEMORY,Corsair,Corsair Vengeance LPX 32 GB,484000,12,"{""Color"": ""Black / Yellow"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/c2c7aadc344828dd821f14344606b597.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,389900,10,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg
MEMORY,Crucial,Crucial Pro Overclocking 32 GB,592000,13,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5a642e1d35082f6b11c123d939743045.256p.jpg
MEMORY,Corsair,Corsair Vengeance 64 GB,1167700,8,"{""Color"": ""Black"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/44511eed6b609f1979ca94fe5ed2e2ad.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,466100,2,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
MEMORY,Silicon Power,Silicon Power XPOWER Zenith Gaming 32 GB,636400,6,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41OxIR2UurL.jpg
MEMORY,Kingston,Kingston FURY Beast RGB 16 GB,446900,8,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6fcbee8fe66fd26e7f295b32b7fcdcba.256p.jpg
MEMORY,Silicon Power,Silicon Power XPOWER Zenith Gaming 32 GB,636400,6,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41hGjQJ0DCL.jpg
MEMORY,Corsair,Corsair Vengeance RGB Pro 32 GB,425600,45,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/e508c7c5a301831579045f9fda179aac.256p.jpg
MEMORY,Corsair,Corsair Vengeance 32 GB,621600,11,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5c1b521170c68c5440170c5f2666b17d.256p.jpg
MEMORY,G.Skill,G.Skill Flare X5 64 GB,1339300,34,"{""Color"": ""Black"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/f7d28bd70b14a7eaef6627ce7ecc3fd6.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z RGB 16 GB,235300,360,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://m.media-amazon.com/images/I/41W2Vvt5MoL.jpg
MEMORY,Corsair,Corsair Vengeance RGB 32 GB,747400,85,"{""Color"": ""Gray"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/1981efb68609538f2335a025f575a5dd.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,421800,2,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Royal Neo RGB 32 GB,960500,17,"{""Color"": ""Silver"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/297a1bced0fdc057482d491aed331bc2.256p.jpg
MEMORY,Crucial,Crucial CT8G4DFS824A 8 GB,140500,4,"{""Color"": ""Green"", ""Modules"": ""1 x 8GB"", ""Speed"": ""DDR4-2400""}",https://cdna.pcpartpicker.com/static/forever/images/product/a6e59e45a1d663e7daa43f2eb72c9b2b.256p.jpg
MEMORY,Crucial,Crucial Pro Overclocking 32 GB,639100,0,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/8a27b27e001fa74f74f42e9e528f762b.256p.jpg
MEMORY,Crucial,Crucial Pro 64 GB,674700,6,"{""Color"": ""Black / Green"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/a84ec08dd217d1453dffdcbbf6319404.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,308200,2,"{""Color"": ""Black / Silver"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/46104a266f70d513c9f4a7d319a23e34.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws S5 32 GB,700800,30,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/24d251679c92dd15d250e400ea873727.256p.jpg
MEMORY,Corsair,Corsair Dominator Titanium 64 GB,2048300,4,"{""Color"": ""White"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/d031b41e8948f8b9499ec37c6b33bd91.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 32 GB,421600,17,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/f5b1674c2d725945298cd1f11d305fb7.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 RGB 64 GB,1453500,30,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/e5d0d71b07fa16cc1ac7eb3c676a7831.256p.jpg
MEMORY,G.Skill,G.Skill Flare X5 32 GB,737000,94,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/2a5856ab677607ec6f3b1c25bed693ab.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 192 GB,2672800,0,"{""Color"": ""Black"", ""Modules"": ""4 x 48GB"", ""Speed"": ""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/fad60fde2b96ce5d811577195e0fe5d3.256p.jpg
MEMORY,Silicon Power,Silicon Power SP016GLLTU160N22 16 GB,75500,3,"{""Color"": ""Green"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR3-1600""}",https://cdna.pcpartpicker.com/static/forever/images/product/03862fe576104a6e89282ca9a5bc8148.256p.jpg
MEMORY,Corsair,Corsair Vengeance LPX 8 GB,137600,47,"{""Color"": ""Black / Yellow"", ""Modules"": ""1 x 8GB"", ""Speed"": ""DDR4-2400""}",https://cdna.pcpartpicker.com/static/forever/images/product/ef1c9d46308283f227a0ba51e4179ff1.256p.jpg
MEMORY,Patriot,Patriot Viper Elite 5 32 GB,1424500,1,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/57f82fbdb9d5b94c4a14be5f44f30427.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z RGB 32 GB,453600,31,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/67c83cfd051636aaa95e8b00b6e95d6e.256p.jpg
MEMORY,Kingston,Kingston FURY Beast RGB 16 GB,174300,1,"{""Color"": ""Black"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c393532a8e7ab9205dad6717bd5fd4c.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Force Vulcan Z 16 GB,256000,5,"{""Color"": ""Gray"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/b5f49ca344db13082af4de5bd070be2c.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 RGB 32 GB,643700,43,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/5468241c2bc267e0ebc4ed037b0d02b6.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP Vulcan Z 16 GB,220400,19,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/91c32e3300ee43e4f4c657d27e0d2a9b.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 128 GB,2376800,1,"{""Color"": ""Black"", ""Modules"": ""4 x 32GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/315e07375f481e900ace3c889f1712ec.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws V 16 GB,293000,199,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a00199d12cb22ee1dc33639a754cca79.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB Pro 32 GB,421800,8,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/e40862e95eb827145b2a81605a0c1a52.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 64 GB,1467700,9,"{""Color"": ""Black"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,430500,3,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Force Delta RGB 16 GB,257500,25,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a57460b491bfa8f2ffbee96d83b0941b.256p.jpg
MEMORY,TEAMGROUP,TEAMGROUP T-Create Expert 32 GB,701500,42,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/31asQLA0njL.jpg
MEMORY,Kingston,Kingston FURY Beast RGB 32 GB,765000,11,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/97232484080d76f60c340829feff8fb4.256p.jpg
MEMORY,Corsair,Corsair Vengeance 32 GB,722200,32,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/16737e90e9f870688fae72fd6fda4652.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 RGB 48 GB,1008200,1,"{""Color"": ""Black"", ""Modules"": ""2 x 24GB"", ""Speed"": ""DDR5-8400""}",https://cdna.pcpartpicker.com/static/forever/images/product/74ca8bc876958ab560190cae0f349c69.256p.jpg
MEMORY,Patriot,Patriot Viper Venom 32 GB,629000,8,"{""Color"": ""Black / White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/82182136c557a8b9975e956b58a558fa.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 32 GB,547600,4,"{""Color"": ""Black / Gray"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5f7712e306994cab20a0a0c027501737.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 32 GB,650700,11,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg
MEMORY,ADATA,ADATA XPG Lancer Blade 32 GB,698400,0,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/5365f87528ea52b75feea0e31c5fc002.256p.jpg
MEMORY,Lexar,Lexar THOR 16 GB,235600,3,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://m.media-amazon.com/images/I/31+5mRN1Q4L.jpg
MEMORY,Crucial,Crucial CT51264BD160B 4 GB,28000,0,"{""Color"": ""Green"", ""Modules"": ""1 x 4GB"", ""Speed"": ""DDR3-1600""}",https://m.media-amazon.com/images/I/31Tu0ITu5hL.jpg
MEMORY,Patriot,Patriot Viper Venom 32 GB,666000,5,"{""Color"": ""Black / White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://m.media-amazon.com/images/I/41xQi9FKIgL.jpg
MEMORY,Crucial,Crucial Pro 32 GB,344500,12,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/235358800a11d646358ccb734e9efde5.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Royal Neo RGB 64 GB,1636800,4,"{""Color"": ""Silver"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5b9e0d994655f13f9392b5c156af24f2.256p.jpg
MEMORY,Kingston,Kingston KCP426NS6/4 4 GB,79400,0,"{""Color"": ""Green / Black"", ""Modules"": ""1 x 4GB"", ""Speed"": ""DDR4-2666""}",https://cdna.pcpartpicker.com/static/forever/images/product/4d3423cc1bd397634b9121f6b21bd8d3.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 32 GB,886500,5,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/7ef0d8acd3ee08b70fe3eb60ef8a89f0.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 128 GB,3151800,0,"{""Color"": ""Black"", ""Modules"": ""4 x 32GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/97f4efea4a46c0f35748c429fca636cc.256p.jpg
MEMORY,Corsair,Corsair Dominator Titanium 32 GB,1031500,12,"{""Color"": ""White"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/d031b41e8948f8b9499ec37c6b33bd91.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB 32 GB,615700,0,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/4a39fd1eca4a9b3464d53972d06af0e3.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Neo RGB 96 GB,1932800,0,"{""Color"": ""Black"", ""Modules"": ""2 x 48GB"", ""Speed"": ""DDR5-6000""}",https://m.media-amazon.com/images/I/41DxRprh6SL.jpg
MEMORY,Corsair,Corsair Vengeance 16 GB,341900,0,"{""Color"": ""Gray"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6b1d884bc966d59e8217463647970017.256p.jpg
MEMORY,G.Skill,G.Skill Aegis 16 GB,218700,34,"{""Color"": ""Red / Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg
MEMORY,Crucial,Crucial Classic 16 GB,421200,2,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/b28dc47f2e7061f2dba49b2b5bd6d335.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws V 32 GB,395000,21,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Neo 64 GB,1321500,20,"{""Color"": ""Black / Silver"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ddee8f048d2850b577c6e3c3f03a023b.256p.jpg
MEMORY,Kingston,Kingston FURY Beast 16 GB,227800,2,"{""Color"": ""Black"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/66b3716909c8b08574a455d277d09c37.256p.jpg
MEMORY,Crucial,Crucial CT16G56C46U5 16 GB,333000,1,"{""Color"": ""Black"", ""Modules"": ""1 x 16GB"", ""Speed"": ""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/4dd4838a52e81eaa083a4603f673499a.256p.jpg
MEMORY,Corsair,Corsair Vengeance RGB Pro SL 32 GB,532800,46,"{""Color"": ""White / Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/64079d85add71559122ffbd000911056.256p.jpg
MEMORY,Corsair,Corsair Vengeance LPX 16 GB,294300,135,"{""Color"": ""Black"", ""Modules"": ""2 x 8GB"", ""Speed"": ""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a462328473351f9140c87f8c1d115ffe.256p.jpg
MEMORY,Kingston,Kingston FURY Beast RGB 8 GB,232800,0,"{""Color"": ""Black"", ""Modules"": ""1 x 8GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c393532a8e7ab9205dad6717bd5fd4c.256p.jpg
MEMORY,G.Skill,G.Skill Trident Z5 Royal Neo RGB 96 GB,1755200,1,"{""Color"": ""Silver"", ""Modules"": ""2 x 48GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5304708a61ad50f018db5b8713a982fb.256p.jpg
MEMORY,Corsair,Corsair Vengeance 64 GB,1154400,11,"{""Color"": ""Black / Gray"", ""Modules"": ""2 x 32GB"", ""Speed"": ""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/26d2fcb6a3797a23e5a7bfe1657fb2a8.256p.jpg
MEMORY,G.Skill,G.Skill Ripjaws S5 32 GB,719600,10,"{""Color"": ""Black"", ""Modules"": ""2 x 16GB"", ""Speed"": ""DDR5-6400""}",https://m.media-amazon.com/images/I/41z7Yocy0HL.jpg
